"time","signal"
"14AUG17:03:30",1016.495
"14AUG17:04:00",1006.9766667
"14AUG17:04:30",1009.33
"14AUG17:05:00",1033.405
"14AUG17:05:30",1050.2183333
"14AUG17:06:00",1072.1416667
"14AUG17:06:30",1278.1733333
"14AUG17:07:00",1282.57
"14AUG17:07:30",1280.6666667
"14AUG17:08:00",1444.195
"14AUG17:08:30",1321.8966667
"14AUG17:09:00",1366.115
"14AUG17:09:30",1435.8533333
"14AUG17:10:00",1558.506667
"14AUG17:10:30",1660.185
"14AUG17:11:00",1507.541667
"14AUG17:11:30",1821.933333
"14AUG17:12:00",1794.503333
"14AUG17:12:30",1750.825
"14AUG17:13:00",1763.635
"14AUG17:13:30",1722.251667
"14AUG17:14:00",1730.371667
"14AUG17:14:30",1754.62
"14AUG17:15:00",1776.268333
"14AUG17:15:30",1806.025
"14AUG17:16:00",1872.286667
"14AUG17:16:30",1884.788333
"14AUG17:17:00",1974.811667
"14AUG17:17:30",2025.441667
"14AUG17:18:00",2041.09
"14AUG17:18:30",2091.055
"14AUG17:19:00",2153.255
"14AUG17:19:30",2106.895
"14AUG17:20:00",2141.446667
"14AUG17:20:30",2122.033333
"14AUG17:21:00",2077.03
"14AUG17:21:30",2042.861667
"14AUG17:22:00",998.735
"14AUG17:22:30",867.7283333
"14AUG17:23:00",852.0816667
"14AUG17:23:30",850.115
"15AUG17:00:00",908.1833333
"15AUG17:00:30",1066.9966667
"15AUG17:01:00",1086.1716667
"15AUG17:01:30",1061.5916667
"15AUG17:02:00",1073.1266667
"15AUG17:02:30",1064.4
"15AUG17:03:00",1015.405
"15AUG17:03:30",996.4833333
"15AUG17:04:00",1000.84
"15AUG17:04:30",988.3583333
"15AUG17:05:00",1001.2616667
"15AUG17:05:30",1002.745
"15AUG17:06:00",1005.06
"15AUG17:06:30",1030.3766667
"15AUG17:07:00",1099.3116667
"15AUG17:07:30",1191.7783333
"15AUG17:08:00",1226.36
"15AUG17:08:30",1398.8466667
"15AUG17:09:00",1299.2716667
"15AUG17:09:30",1202.0716667
"15AUG17:10:00",1379.48
"15AUG17:10:30",1288.1033333
"15AUG17:11:00",1493.1033333
"15AUG17:11:30",1826.726667
"15AUG17:12:00",1881.308333
"15AUG17:12:30",1764.278333
"15AUG17:13:00",1765.415
"15AUG17:13:30",1766.715
"15AUG17:14:00",1759.386667
"15AUG17:14:30",1847.39
"15AUG17:15:00",1868.955
"15AUG17:15:30",1947.888333
"15AUG17:16:00",1955.773333
"15AUG17:16:30",2058.418333
"15AUG17:17:00",2098.901667
"15AUG17:17:30",2062.586667
"15AUG17:18:00",2091.551667
"15AUG17:18:30",2151.698333
"15AUG17:19:00",2185.456667
"15AUG17:19:30",2215.056667
"15AUG17:20:00",2179.863333
"15AUG17:20:30",2200.568333
"15AUG17:21:00",2181.31
"15AUG17:21:30",2157.811667
"15AUG17:22:00",1045.0033333
"15AUG17:22:30",890.975
"15AUG17:23:00",908.15
"15AUG17:23:30",861.945
"16AUG17:00:00",938.8266667
"16AUG17:00:30",1089.0433333
"16AUG17:01:00",1096.18
"16AUG17:01:30",1094.8
"16AUG17:02:00",1086.0266667
"16AUG17:02:30",1069.1266667
"16AUG17:03:00",1017.4383333
"16AUG17:03:30",1005.885
"16AUG17:04:00",1011.9033333
"16AUG17:04:30",1008.48
"16AUG17:05:00",1005.1683333
"16AUG17:05:30",997.78
"16AUG17:06:00",993.5916667
"16AUG17:06:30",1123.8566667
"16AUG17:07:00",1230.6516667
"16AUG17:07:30",1170.265
"16AUG17:08:00",1191.225
"16AUG17:08:30",1013.1166667
"16AUG17:09:00",1147.6683333
"16AUG17:09:30",1172.9166667
"16AUG17:10:00",1375.0133333
"16AUG17:10:30",1441.68
"16AUG17:11:00",1474.3566667
"16AUG17:11:30",1777.231667
"16AUG17:12:00",1746.241667
"16AUG17:12:30",1692.705
"16AUG17:13:00",1707.418333
"16AUG17:13:30",1772.51
"16AUG17:14:00",1791.023333
"16AUG17:14:30",1831.776667
"16AUG17:15:00",1867.825
"16AUG17:15:30",1898.525
"16AUG17:16:00",1628.573333
"16AUG17:16:30",1728.395
"16AUG17:17:00",1860.373333
"16AUG17:17:30",2022.673333
"16AUG17:18:00",2112.665
"16AUG17:18:30",2208.44
"16AUG17:19:00",2164.59
"16AUG17:19:30",2197.97
"16AUG17:20:00",2101.411667
"16AUG17:20:30",2086.175
"16AUG17:21:00",2101.26
"16AUG17:21:30",1978.66
"16AUG17:22:00",1041.6333333
"16AUG17:22:30",870.985
"16AUG17:23:00",854.2516667
"16AUG17:23:30",839.3
"17AUG17:00:00",911.4983333
"17AUG17:00:30",1085.34
"17AUG17:01:00",1080.1016667
"17AUG17:01:30",1074.6133333
"17AUG17:02:00",1071.8266667
"17AUG17:02:30",1052.4966667
"17AUG17:03:00",1008.3416667
"17AUG17:03:30",1004.7666667
"17AUG17:04:00",999.1733333
"17AUG17:04:30",1002.79
"17AUG17:05:00",992.5916667
"17AUG17:05:30",989.415
"17AUG17:06:00",994.065
"17AUG17:06:30",1279.665
"17AUG17:07:00",1251.4683333
"17AUG17:07:30",1224.1416667
"17AUG17:08:00",1323.7883333
"17AUG17:08:30",1247.0483333
"17AUG17:09:00",1207.9066667
"17AUG17:09:30",1142.0466667
"17AUG17:10:00",1210.3116667
"17AUG17:10:30",1267.9733333
"17AUG17:11:00",1352.0866667
"17AUG17:11:30",1670.82
"17AUG17:12:00",1721.643333
"17AUG17:12:30",1737.703333
"17AUG17:13:00",1785.67
"17AUG17:13:30",1831.701667
"17AUG17:14:00",1877.88
"17AUG17:14:30",1913.76
"17AUG17:15:00",2004.786667
"17AUG17:15:30",2089.48
"17AUG17:16:00",2044.63
"17AUG17:16:30",2064.51
"17AUG17:17:00",2053.301667
"17AUG17:17:30",2040.63
"17AUG17:18:00",2076.473333
"17AUG17:18:30",2032.306667
"17AUG17:19:00",2173.345
"17AUG17:19:30",2048.738333
"17AUG17:20:00",2003.201667
"17AUG17:20:30",1933.871667
"17AUG17:21:00",1843.351667
"17AUG17:21:30",1756.38
"17AUG17:22:00",949.625
"17AUG17:22:30",793.325
"17AUG17:23:00",825.745
"17AUG17:23:30",829.5
"18AUG17:00:00",877.7633333
"18AUG17:00:30",1074.17
"18AUG17:01:00",1067.6666667
"18AUG17:01:30",1069.2733333
"18AUG17:02:00",1056.135
"18AUG17:02:30",1062.2733333
"18AUG17:03:00",992.9216667
"18AUG17:03:30",997.445
"18AUG17:04:00",992.0666667
"18AUG17:04:30",983.575
"18AUG17:05:00",995.1933333
"18AUG17:05:30",986.4483333
"18AUG17:06:00",981.3366667
"18AUG17:06:30",1140.5566667
"18AUG17:07:00",1254.6933333
"18AUG17:07:30",1191.4916667
"18AUG17:08:00",1128.9
"18AUG17:08:30",992.2333333
"18AUG17:09:00",955.735
"18AUG17:09:30",978.4033333
"18AUG17:10:00",1396.1383333
"18AUG17:10:30",1391.6966667
"18AUG17:11:00",1491.33
"18AUG17:11:30",1820.021667
"18AUG17:12:00",1714.531667
"18AUG17:12:30",1622.531667
"18AUG17:13:00",1678.681667
"18AUG17:13:30",1752.535
"18AUG17:14:00",1803.33
"18AUG17:14:30",1834.865
"18AUG17:15:00",1950.771667
"18AUG17:15:30",2023.91
"18AUG17:16:00",1978.348333
"18AUG17:16:30",1989.77
"18AUG17:17:00",1968.821667
"18AUG17:17:30",2009.026667
"18AUG17:18:00",2045.29
"18AUG17:18:30",2053.93
"18AUG17:19:00",2089.133333
"18AUG17:19:30",2115.191667
"18AUG17:20:00",2094.83
"18AUG17:20:30",2047.161667
"18AUG17:21:00",1990.588333
"18AUG17:21:30",1967.748333
"18AUG17:22:00",963.6566667
"18AUG17:22:30",872.9733333
"18AUG17:23:00",855.015
"18AUG17:23:30",846.29
"21AUG17:00:00",1239.8133333
"21AUG17:00:30",1343.7533333
"21AUG17:01:00",1308.4766667
"21AUG17:01:30",1330.8383333
"21AUG17:02:00",1321.345
"21AUG17:02:30",1310.8266667
"21AUG17:03:00",1306.0416667
"21AUG17:03:30",1269.79
"21AUG17:04:00",1214.5633333
"21AUG17:04:30",1147.7166667
"21AUG17:05:00",1128.3133333
"21AUG17:05:30",1081.32
"21AUG17:06:00",1087.4466667
"21AUG17:06:30",1089.9566667
"21AUG17:07:00",1107.5916667
"21AUG17:07:30",1099.7716667
"21AUG17:08:00",1141.2616667
"21AUG17:08:30",1252.9283333
"21AUG17:09:00",1441.635
"21AUG17:09:30",1434.2516667
"21AUG17:10:00",1679.471667
"21AUG17:10:30",1576.423333
"21AUG17:11:00",1477.16
"21AUG17:11:30",1692.851667
"21AUG17:12:00",1827.726667
"21AUG17:12:30",1864.148333
"21AUG17:13:00",1955.951667
"21AUG17:13:30",1975.708333
"21AUG17:14:00",1993.775
"21AUG17:14:30",1966.576667
"21AUG17:15:00",1982.081667
"21AUG17:15:30",1972.726667
"21AUG17:16:00",2066.298333
"21AUG17:16:30",2074.325
"21AUG17:17:00",2041.483333
"21AUG17:17:30",2080.063333
"21AUG17:18:00",2101.391667
"21AUG17:18:30",2013.256667
"21AUG17:19:00",2003.153333
"21AUG17:19:30",1959.843333
"21AUG17:20:00",1857.43
"21AUG17:20:30",1871.048333
"21AUG17:21:00",1899.361667
"21AUG17:21:30",1902.543333
"21AUG17:22:00",983.42
"21AUG17:22:30",838.5
"21AUG17:23:00",828.8283333
"21AUG17:23:30",845.955
"22AUG17:00:00",893.3416667
"22AUG17:00:30",1057.9116667
"22AUG17:01:00",1063.1766667
"22AUG17:01:30",1062.6183333
"22AUG17:02:00",1054.385
"22AUG17:02:30",1039.2733333
"22AUG17:03:00",1000.4133333
"22AUG17:03:30",971.135
"22AUG17:04:00",981.6583333
"22AUG17:04:30",984.935
"22AUG17:05:00",962.93
"22AUG17:05:30",976.12
"22AUG17:06:00",972.3
"22AUG17:06:30",974.0933333
"22AUG17:07:00",983.2566667
"22AUG17:07:30",1002.7083333
"22AUG17:08:00",1274.1266667
"22AUG17:08:30",1240.665
"22AUG17:09:00",1210.5216667
"22AUG17:09:30",1131.8266667
"22AUG17:10:00",1270.6866667
"22AUG17:10:30",1455.4766667
"22AUG17:11:00",1553.06
"22AUG17:11:30",1852.73
"22AUG17:12:00",1920.351667
"22AUG17:12:30",1786.301667
"22AUG17:13:00",1756.613333
"22AUG17:13:30",1793.163333
"22AUG17:14:00",1871.808333
"22AUG17:14:30",1899.398333
"22AUG17:15:00",1920.998333
"22AUG17:15:30",1963.578333
"22AUG17:16:00",1971.256667
"22AUG17:16:30",1970.91
"22AUG17:17:00",1967.998333
"22AUG17:17:30",1982.523333
"22AUG17:18:00",2052.498333
"22AUG17:18:30",2030.591667
"22AUG17:19:00",2084.053333
"22AUG17:19:30",2152.423333
"22AUG17:20:00",2180.263333
"22AUG17:20:30",2188.361667
"22AUG17:21:00",2161.765
"22AUG17:21:30",2098.426667
"22AUG17:22:00",1034.07
"22AUG17:22:30",839.7533333
"22AUG17:23:00",849.2316667
"22AUG17:23:30",847.495
"23AUG17:00:00",913.1583333
"23AUG17:00:30",1078.845
"23AUG17:01:00",1079.2083333
"23AUG17:01:30",1069.5483333
"23AUG17:02:00",1072.03
"23AUG17:02:30",1071.1416667
"23AUG17:03:00",1011.835
"23AUG17:03:30",1002.7833333
"23AUG17:04:00",1003.695
"23AUG17:04:30",999.6283333
"23AUG17:05:00",999.9983333
"23AUG17:05:30",1014.6283333
"23AUG17:06:00",1030.7233333
"23AUG17:06:30",1074.6983333
"23AUG17:07:00",1239.8483333
"23AUG17:07:30",1244.7983333
"23AUG17:08:00",1188.3683333
"23AUG17:08:30",1400.355
"23AUG17:09:00",1221.8933333
"23AUG17:09:30",1188.775
"23AUG17:10:00",1314.4083333
"23AUG17:10:30",1316.6816667
"23AUG17:11:00",1498.4516667
"23AUG17:11:30",1808.848333
"23AUG17:12:00",1824.933333
"23AUG17:12:30",1758.768333
"23AUG17:13:00",1738.521667
"23AUG17:13:30",1813.103333
"23AUG17:14:00",1874.216667
"23AUG17:14:30",1856.393333
"23AUG17:15:00",1976.81
"23AUG17:15:30",1994.841667
"23AUG17:16:00",1661.391667
"23AUG17:16:30",1800.973333
"23AUG17:17:00",1859.466667
"23AUG17:17:30",2186.018333
"23AUG17:18:00",2253.545
"23AUG17:18:30",2237.221667
"23AUG17:19:00",2262.528333
"23AUG17:19:30",2267.558333
"23AUG17:20:00",2172.818333
"23AUG17:20:30",2053.701667
"23AUG17:21:00",1992.956667
"23AUG17:21:30",1857.381667
"23AUG17:22:00",929.715
"23AUG17:22:30",821.9316667
"23AUG17:23:00",823.33
"23AUG17:23:30",821.1766667
"24AUG17:00:00",900.1633333
"24AUG17:00:30",1052.1533333
"24AUG17:01:00",1059.2316667
"24AUG17:01:30",1053.61
"24AUG17:02:00",1055.7266667
"24AUG17:02:30",1042.2583333
"24AUG17:03:00",994.125
"24AUG17:03:30",987.9933333
"24AUG17:04:00",987.9066667
"24AUG17:04:30",981.685
"24AUG17:05:00",993.6966667
"24AUG17:05:30",998.4766667
"24AUG17:06:00",1008.5133333
"24AUG17:06:30",997.3633333
"24AUG17:07:00",1064.5366667
"24AUG17:07:30",1178.745
"24AUG17:08:00",1188.57
"24AUG17:08:30",1177.62
"24AUG17:09:00",1049.7483333
"24AUG17:09:30",1113.3933333
"24AUG17:10:00",1375.7233333
"24AUG17:10:30",1392.36
"24AUG17:11:00",1469.9233333
"24AUG17:11:30",1619.386667
"24AUG17:12:00",1624.786667
"24AUG17:12:30",1564.718333
"24AUG17:13:00",1489.7266667
"24AUG17:13:30",1461.9133333
"24AUG17:14:00",1530.865
"24AUG17:14:30",1586.19
"24AUG17:15:00",1609.398333
"24AUG17:15:30",1681.368333
"24AUG17:16:00",1734.013333
"24AUG17:16:30",1762.533333
"24AUG17:17:00",1752.241667
"24AUG17:17:30",1744.726667
"24AUG17:18:00",1754.205
"24AUG17:18:30",1708.958333
"24AUG17:19:00",1707.465
"24AUG17:19:30",1670.498333
"24AUG17:20:00",1633.451667
"24AUG17:20:30",1601.301667
"24AUG17:21:00",1570.831667
"24AUG17:21:30",1530.936667
"24AUG17:22:00",871.0116667
"24AUG17:22:30",821.4933333
"24AUG17:23:00",827.1283333
"24AUG17:23:30",809.0983333
"25AUG17:00:00",883.8816667
"25AUG17:00:30",1039.7616667
"25AUG17:01:00",1043.8516667
"25AUG17:01:30",1044.4816667
"25AUG17:02:00",1041.8566667
"25AUG17:02:30",1020.5033333
"25AUG17:03:00",975.2183333
"25AUG17:03:30",965.27
"25AUG17:04:00",963.2583333
"25AUG17:04:30",966.8166667
"25AUG17:05:00",954.92
"25AUG17:05:30",1045.9533333
"25AUG17:06:00",1176.41
"25AUG17:06:30",1156.2783333
"25AUG17:07:00",1112.705
"25AUG17:07:30",1155.2716667
"25AUG17:08:00",1125.725
"25AUG17:08:30",1086.145
"25AUG17:09:00",1057.0266667
"25AUG17:09:30",952.9566667
"25AUG17:10:00",1138.5483333
"25AUG17:10:30",1206.805
"25AUG17:11:00",1285.1933333
"25AUG17:11:30",1540.091667
"25AUG17:12:00",1534.875
"25AUG17:12:30",1472.5183333
"25AUG17:13:00",1462.1616667
"25AUG17:13:30",1471.93
"25AUG17:14:00",1519.48
"25AUG17:14:30",1586.741667
"25AUG17:15:00",1649.271667
"25AUG17:15:30",1694.34
"25AUG17:16:00",1720.5
"25AUG17:16:30",1686.593333
"25AUG17:17:00",1708.056667
"25AUG17:17:30",1678.513333
"25AUG17:18:00",1741.953333
"25AUG17:18:30",1770.62
"25AUG17:19:00",1787.146667
"25AUG17:19:30",1773.776667
"25AUG17:20:00",1768.148333
"25AUG17:20:30",1753.825
"25AUG17:21:00",1674.66
"25AUG17:21:30",1635.023333
"25AUG17:22:00",905.9316667
"25AUG17:22:30",797.5283333
"25AUG17:23:00",817.37
"25AUG17:23:30",803.705
"28AUG17:00:00",991.35
"28AUG17:00:30",1077.88
"28AUG17:01:00",1019.535
"28AUG17:01:30",1011.6916667
"28AUG17:02:00",1016.0633333
"28AUG17:02:30",1014.4466667
"28AUG17:03:00",1003.1233333
"28AUG17:03:30",970.0616667
"28AUG17:04:00",938.38
"28AUG17:04:30",938.725
"28AUG17:05:00",937.135
"28AUG17:05:30",968.1866667
"28AUG17:06:00",1176.185
"28AUG17:06:30",1205.4966667
"28AUG17:07:00",1192.9816667
"28AUG17:07:30",1140.0066667
"28AUG17:08:00",1017.4433333
"28AUG17:08:30",992.485
"28AUG17:09:00",1279.9183333
"28AUG17:09:30",1410.7066667
"28AUG17:10:00",1545.165
"28AUG17:10:30",1801.268333
"28AUG17:11:00",1478.7833333
"28AUG17:11:30",1562.206667
"28AUG17:12:00",1582.376667
"28AUG17:12:30",1487.565
"28AUG17:13:00",1508.681667
"28AUG17:13:30",1513.95
"28AUG17:14:00",1581.19
"28AUG17:14:30",1586.31
"28AUG17:15:00",1672.968333
"28AUG17:15:30",1627.68
"28AUG17:16:00",1709.751667
"28AUG17:16:30",1679.738333
"28AUG17:17:00",1677.153333
"28AUG17:17:30",1683.81
"28AUG17:18:00",1708.488333
"28AUG17:18:30",1699.95
"28AUG17:19:00",1749.928333
"28AUG17:19:30",1757.198333
"28AUG17:20:00",1762.483333
"28AUG17:20:30",1718.015
"28AUG17:21:00",1648.246667
"28AUG17:21:30",1607.793333
"28AUG17:22:00",867.76
"28AUG17:22:30",798.6583333
"28AUG17:23:00",822.0566667
"28AUG17:23:30",793.7466667
"29AUG17:00:00",885.1266667
"29AUG17:00:30",1042.7366667
"29AUG17:01:00",1053.23
"29AUG17:01:30",1064.4533333
"29AUG17:02:00",1045.2933333
"29AUG17:02:30",1047.3016667
"29AUG17:03:00",997.46
"29AUG17:03:30",976.9666667
"29AUG17:04:00",989.6833333
"29AUG17:04:30",979.3433333
"29AUG17:05:00",987.2916667
"29AUG17:05:30",978.7533333
"29AUG17:06:00",1026.3566667
"29AUG17:06:30",990.0616667
"29AUG17:07:00",1003.8083333
"29AUG17:07:30",1028.7316667
"29AUG17:08:00",1008.6416667
"29AUG17:08:30",1001.0883333
"29AUG17:09:00",968.945
"29AUG17:09:30",1093.585
"29AUG17:10:00",1279.36
"29AUG17:10:30",1471.2666667
"29AUG17:11:00",1426.6266667
"29AUG17:11:30",1554.89
"29AUG17:12:00",1477.1
"29AUG17:12:30",1441.48
"29AUG17:13:00",1460.515
"29AUG17:13:30",1398.47
"29AUG17:14:00",1397.5116667
"29AUG17:14:30",1410.67
"29AUG17:15:00",1425.8933333
"29AUG17:15:30",1458.9083333
"29AUG17:16:00",1503.076667
"29AUG17:16:30",1451.6733333
"29AUG17:17:00",1560.48
"29AUG17:17:30",1467.9966667
"29AUG17:18:00",1509.585
"29AUG17:18:30",1490.4533333
"29AUG17:19:00",1487.47
"29AUG17:19:30",1481.5933333
"29AUG17:20:00",1492.0366667
"29AUG17:20:30",1504.973333
"29AUG17:21:00",1467.0016667
"29AUG17:21:30",1457.9816667
"29AUG17:22:00",845.6466667
"29AUG17:22:30",784.7966667
"29AUG17:23:00",782.9116667
"29AUG17:23:30",790.66
"30AUG17:00:00",864.135
"30AUG17:00:30",1011.985
"30AUG17:01:00",1036.4133333
"30AUG17:01:30",1031.2833333
"30AUG17:02:00",1053.8383333
"30AUG17:02:30",1052.6883333
"30AUG17:03:00",1003.0783333
"30AUG17:03:30",987.88
"30AUG17:04:00",998.7533333
"30AUG17:04:30",985.9366667
"30AUG17:05:00",1006.9233333
"30AUG17:05:30",1022.4866667
"30AUG17:06:00",1139.8466667
"30AUG17:06:30",1168.1033333
"30AUG17:07:00",1152.9066667
"30AUG17:07:30",1090.6116667
"30AUG17:08:00",1104.4066667
"30AUG17:08:30",1150.2183333
"30AUG17:09:00",1073.7433333
"30AUG17:09:30",1054.2183333
"30AUG17:10:00",1089.73
"30AUG17:10:30",1174.825
"30AUG17:11:00",1092.8816667
"30AUG17:11:30",1421.2466667
"30AUG17:12:00",1449.6216667
"30AUG17:12:30",1473.9266667
"30AUG17:13:00",1431.3316667
"30AUG17:13:30",1378.9366667
"30AUG17:14:00",1390.8533333
"30AUG17:14:30",1396.0316667
"30AUG17:15:00",1407.3316667
"30AUG17:15:30",1496.7533333
"30AUG17:16:00",1403.0283333
"30AUG17:16:30",1479.8216667
"30AUG17:17:00",1594.196667
"30AUG17:17:30",1695.656667
"30AUG17:18:00",1725.051667
"30AUG17:18:30",1719.926667
"30AUG17:19:00",1736.06
"30AUG17:19:30",1709.07
"30AUG17:20:00",1689.546667
"30AUG17:20:30",1651.163333
"30AUG17:21:00",1656.28
"30AUG17:21:30",1619.61
"30AUG17:22:00",893.6283333
"30AUG17:22:30",814.3233333
"30AUG17:23:00",826.1483333
"30AUG17:23:30",811.12
"31AUG17:00:00",898.7916667
"31AUG17:00:30",1050.2766667
"31AUG17:01:00",1039.395
"31AUG17:01:30",1061.0866667
"31AUG17:02:00",1044.7983333
"31AUG17:02:30",1036.595
"31AUG17:03:00",996.995
"31AUG17:03:30",981.25
"31AUG17:04:00",982.5216667
"31AUG17:04:30",992.835
"31AUG17:05:00",984.33
"31AUG17:05:30",1009.0533333
"31AUG17:06:00",1177.0966667
"31AUG17:06:30",1163.8433333
"31AUG17:07:00",1138.4916667
"31AUG17:07:30",1081.1183333
"31AUG17:08:00",1002.0433333
"31AUG17:08:30",1011.2233333
"31AUG17:09:00",1031.0066667
"31AUG17:09:30",989.9266667
"31AUG17:10:00",1084.8566667
"31AUG17:10:30",1218.3566667
"31AUG17:11:00",1277.1
"31AUG17:11:30",1705.676667
"31AUG17:12:00",1664.835
"31AUG17:12:30",1589.126667
"31AUG17:13:00",1512.616667
"31AUG17:13:30",1511.253333
"31AUG17:14:00",1510.515
"31AUG17:14:30",1525.785
"31AUG17:15:00",1607.055
"31AUG17:15:30",1655.176667
"31AUG17:16:00",1725.65
"31AUG17:16:30",1747.225
"31AUG17:17:00",1785.021667
"31AUG17:17:30",1823.205
"31AUG17:18:00",1819.596667
"31AUG17:18:30",1794.78
"31AUG17:19:00",1805.09
"31AUG17:19:30",1755.185
"31AUG17:20:00",1718.71
"31AUG17:20:30",1738.07
"31AUG17:21:00",1694.851667
"31AUG17:21:30",1622.651667
"31AUG17:22:00",909.6466667
"31AUG17:22:30",818.3066667
"31AUG17:23:00",821.2433333
"31AUG17:23:30",829.09
"01SEP17:00:00",876.7633333
"01SEP17:00:30",1049.5816667
"01SEP17:01:00",1060.8133333
"01SEP17:01:30",1050.5583333
"01SEP17:02:00",1060.605
"01SEP17:02:30",1053.1933333
"01SEP17:03:00",994.1166667
"01SEP17:03:30",985.2183333
"01SEP17:04:00",998.2833333
"01SEP17:04:30",995.1483333
"01SEP17:05:00",990.3816667
"01SEP17:05:30",988.265
"01SEP17:06:00",982.315
"01SEP17:06:30",999.1566667
"01SEP17:07:00",1019.5583333
"01SEP17:07:30",1008.0683333
"01SEP17:08:00",1013.1333333
"01SEP17:08:30",1019.1183333
"01SEP17:09:00",1167.5
"01SEP17:09:30",1146.835
"01SEP17:10:00",1237.1183333
"01SEP17:10:30",1318.4533333
"01SEP17:11:00",1194.5233333
"01SEP17:11:30",1509.515
"01SEP17:12:00",1520.265
"01SEP17:12:30",1467.0616667
"01SEP17:13:00",1469.665
"01SEP17:13:30",1474.3766667
"01SEP17:14:00",1484.09
"01SEP17:14:30",1495.455
"01SEP17:15:00",1491.6666667
"01SEP17:15:30",1540.595
"01SEP17:16:00",1575.365
"01SEP17:16:30",1658.016667
"01SEP17:17:00",1684.216667
"01SEP17:17:30",1652.565
"01SEP17:18:00",1657.263333
"01SEP17:18:30",1646.411667
"01SEP17:19:00",1633.31
"01SEP17:19:30",1574.133333
"01SEP17:20:00",1543.061667
"01SEP17:20:30",1496.2733333
"01SEP17:21:00",1484.2433333
"01SEP17:21:30",1416.8916667
"01SEP17:22:00",856.505
"01SEP17:22:30",768.2583333
"01SEP17:23:00",775.1833333
"01SEP17:23:30",809.19
"04SEP17:00:00",500
"04SEP17:00:30",500
"04SEP17:01:00",500
"04SEP17:01:30",500
"04SEP17:02:00",500
"04SEP17:02:30",500
"04SEP17:03:00",500
"04SEP17:03:30",500
"04SEP17:04:00",500
"04SEP17:04:30",500
"04SEP17:05:00",500
"04SEP17:05:30",500
"04SEP17:06:00",500
"04SEP17:06:30",902.45
"04SEP17:07:00",902.45
"04SEP17:07:30",902.45
"04SEP17:08:00",898.785
"04SEP17:08:30",895.7966667
"04SEP17:09:00",895.1733333
"04SEP17:09:30",900.5316667
"04SEP17:10:00",890.2366667
"04SEP17:10:30",886.835
"04SEP17:11:00",799.95
"04SEP17:11:30",783.45
"04SEP17:12:00",788.745
"04SEP17:12:30",768.56
"04SEP17:13:00",786.2316667
"04SEP17:13:30",787.3466667
"04SEP17:14:00",776.34
"04SEP17:14:30",794.7
"04SEP17:15:00",803.7016667
"04SEP17:15:30",806.8116667
"04SEP17:16:00",822.7766667
"04SEP17:16:30",827.5216667
"04SEP17:17:00",815.2366667
"04SEP17:17:30",828.1316667
"04SEP17:18:00",839.2633333
"04SEP17:18:30",835.36
"04SEP17:19:00",1056.7433333
"04SEP17:19:30",1125.94
"04SEP17:20:00",1100.5683333
"04SEP17:20:30",1084.0316667
"04SEP17:21:00",1208.5283333
"04SEP17:21:30",1195.28
"04SEP17:22:00",1031.3766667
"04SEP17:22:30",978.4833333
"04SEP17:23:00",1013.21
"04SEP17:23:30",1085.235
"05SEP17:00:00",1116.8433333
"05SEP17:00:30",1112.7233333
"05SEP17:01:00",1042.37
"05SEP17:01:30",1031.29
"05SEP17:02:00",1050.99
"05SEP17:02:30",990.2233333
"05SEP17:03:00",907.91
"05SEP17:03:30",911.45
"05SEP17:04:00",876.7333333
"05SEP17:04:30",841.8483333
"05SEP17:05:00",856.1933333
"05SEP17:05:30",876.3366667
"05SEP17:06:00",899.6866667
"05SEP17:06:30",992.9333333
"05SEP17:07:00",1201.38
"05SEP17:07:30",1282.67
"05SEP17:08:00",1307.2516667
"05SEP17:08:30",1195.8966667
"05SEP17:09:00",1234.78
"05SEP17:09:30",1068.4783333
"05SEP17:10:00",1280.6683333
"05SEP17:10:30",1572.763333
"05SEP17:11:00",1543.756667
"05SEP17:11:30",1681.49
"05SEP17:12:00",1669.115
"05SEP17:12:30",1638.713333
"05SEP17:13:00",1611.676667
"05SEP17:13:30",1624.396667
"05SEP17:14:00",1665.723333
"05SEP17:14:30",1771.313333
"05SEP17:15:00",1839.74
"05SEP17:15:30",1896.308333
"05SEP17:16:00",1952.478333
"05SEP17:16:30",2008.366667
"05SEP17:17:00",1953.821667
"05SEP17:17:30",1970.851667
"05SEP17:18:00",1975.053333
"05SEP17:18:30",2027.358333
"05SEP17:19:00",2035.701667
"05SEP17:19:30",2066.365
"05SEP17:20:00",2046.613333
"05SEP17:20:30",2086.811667
"05SEP17:21:00",2032.596667
"05SEP17:21:30",1949.975
"05SEP17:22:00",1074.8916667
"05SEP17:22:30",857.8416667
"05SEP17:23:00",841.7433333
"05SEP17:23:30",1050.7116667
"06SEP17:00:00",1107.195
"06SEP17:00:30",1080.2766667
"06SEP17:01:00",1103.0883333
"06SEP17:01:30",1077.8066667
"06SEP17:02:00",1076.7716667
"06SEP17:02:30",1071.5416667
"06SEP17:03:00",1018.9566667
"06SEP17:03:30",994.4566667
"06SEP17:04:00",1001.24
"06SEP17:04:30",1006.4316667
"06SEP17:05:00",996.7266667
"06SEP17:05:30",1000.43
"06SEP17:06:00",1013.96
"06SEP17:06:30",1040.0966667
"06SEP17:07:00",1244.7983333
"06SEP17:07:30",1173.6166667
"06SEP17:08:00",1124.8066667
"06SEP17:08:30",1051.51
"06SEP17:09:00",969.78
"06SEP17:09:30",1100.5016667
"06SEP17:10:00",1340.9766667
"06SEP17:10:30",1402.0766667
